dimensoes,pilar,tema,subtema,id,ordem_ces,nova_ordem,ordem_floripa_em_nr,orgao_responsavel,indicador,faixa_1,faixa_2,faixa_3,ano,valor
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,120,NOVO,123,N/A,SMS,Taxa de internação de crianças por 100.000 habitantes (População projetada IBGE),sem valor de referência,Não Informado,Não Informado,2020,"2688,84"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,121,NOVO,124,N/A,SMS,"Taxa de internação por causas externas (acidentes, crimes, etc. ) por 100.000 habitantes (População projetada IBGE)",sem valor de referência,Não Informado,Não Informado,2020,"452,53"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,122,NOVO,125,N/A,SMS,Taxa de internação por doenças cardiovasculares por 100.000 habitantes (População projetada IBGE),sem valor de referência,Não Informado,Não Informado,2020,"375,54"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,123,NOVO,126,N/A,SMS,Taxa de internação por neoplasias por 100.000 habitantes (População projetada IBGE),sem valor de referência,Não Informado,Não Informado,2020,"385,85"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,124,L 22,127,N/A,SMS,Prevalência de Diabetes Millitus: Percentual da população atendida nos hospitais e postos de Saúde pública que tem diabetes - População projetada pelo IBGE,sem valor de referência,Não Informado,Não Informado,2020,"7,95"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,125,L 23,128,3.1.2009,SMS/FNR,"Prevalência de obesidade: Percentual de indivíduos, com Índice de Massa Corporal (IMC) maior ou igual a 25 (População projetada pelo IBGE)",sem valor de referência,Não Informado,Não Informado,2020,"17,51"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,126,L 24,129,N/A,SMS,Prevalência de Hipertensão: Percentual de pessoas com  diagnóstico de hipertensão (População projetada pelo IBGE),"Abaixo de 5,7%","5,7% a 7,14%",Acima de 10%,2020,"22,09"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,127,96,130,3.1.2003,SMS/FNR,Quantidade de médicos por 100 mil habitantes (População projetada pelo IBGE),> 200,75 - 200,< 75,2020,"2155,81"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,128,97,131,N/A,SMS,"Quantidade de leitos de hospital por 100 mil habitantes, em hospitais públicos e privados",> 100,50 - 100,< 50,2020,"321,54"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,129,NOVO,132,N/A,SMS,Quantidade de leitos de UTI em hospitais públicos e privados,sem valor de referência,Não Informado,Não Informado,2020,"57,77"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,130,NOVO,133,N/A,SMS,Total de gasto do município com saúde pública por 100.000 habitantes,Sem valor de referência,Não Informado,Não Informado,2020,"32,158"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,131,NOVO,134,N/A,SMS,"Total do valor recebidos do Estado e do Governo Federal, destinados à saúde no município por 100.000 habitantes",Sem valor de referência,Não Informado,Não Informado,2020,"43,73"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,132,NOVO,135,N/A,SMS,Cobertura de saúde da família: Média/mês de residências atendidas na modalidade de saúde da família,Sem valor de referência,Não Informado,Não Informado,2020,"82,22"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,133,NOVO,136,N/A,SMS,Média/mês de pessoas atendidas nas UPAS e nos Postos de Saúde.,Sem valor de referência,Não Informado,Não Informado,2020,"131,151"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,134,NOVO,137,N/A,ACM,Quantas vidas asseguradas em plano de saúde privada?,Sem valor de referência,Não Informado,Não Informado,2020,"187,504"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135,L 21,138,N/A,SMS,Cobertura de vacinas,sem valor de referência,Não Informado,Não Informado,2020,1
URBANO,COMPETITIVIDADE,CAPITAL HUMANO,CULTURA,136,L 18,139,N/A,SMF,Investimento em cultura per capita: por habitante (população projetada IBGE),"> R$ 26,83","R$ 17,88  a R$ 26,82","< R$ 17,87",2020,"2,32"
URBANO,COMPETITIVIDADE,CAPITAL HUMANO,CULTURA,137,L 19,140,N/A,SMF,"Investimento em cultura sobre receita corrente líquida: total da receita líquida investida em cultura, no ano.","> R$ 2,47","R$ 1,77 a R$ 2,47","< R$ 1,76",2020,"0,58"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,INTERNACIONALIZAÇÃO,138,99,141,N/A,SMTDI,Percentual de  exportações de bens e serviços em relação ao PIB projetado IBGE do município  (Fonte: http://comexstat.mdic.gov.br/pt/municipio - Exportações no SISCOMEX - Ministério da Economia e PIB do IBGE),sem valor de referência,Não Informado,Não Informado,2020,2020
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,139,102,142,N/A,SMTDI,Incremento anual da quantidade de  empresas - Porcentagem de novas empresas abertas no ano (inclui todos os tamanhos de empresas),sem valor de referência,Não Informado,Não Informado,2020,27
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,140,NOVO,143,N/A,SMF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de tecnologia",sem valor de referência,Não Informado,Não Informado,2020,"113,87"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,141,NOVO,144,N/A,SMF,Porcentagem de participação da receita de impostos cobrados do setor de tecnologia em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2020,"1,83"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,142,NOVO,145,N/A,SMF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de hotelaria e pousadas",sem valor de referência,Não Informado,Não Informado,2020,"59,18"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,143,NOVO,146,N/A,SMF,Porcentagem de participação da receita de impostos cobrados do setor de saúde privada em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2020,"01,03"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,144,NOVO,147,N/A,SMF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de saúde privada",sem valor de referência,Não Informado,Não Informado,2020,"109,31"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,145,NOVO,148,N/A,SMF,Porcentagem de participação da receita de impostos cobrados do segmento de hotelaria e pousada em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2020,"2,5"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,146,NOVO,149,N/A,SEF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de bares e restaurantes",sem valor de referência,Não Informado,Não Informado,2020,"-16,5"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,147,NOVO,150,N/A,SEF,Percentual de participação da receita de impostos do segmento de bares e restaurantes em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2020,"0,46"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,151,NOVO,154,N/A,SHRBS,Porcentagem de ocupação dos leitos de hotelaria e pousada (Fonte SHRBS),sem valor de referência,Não Informado,Não Informado,2020,"30,8"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA PARTICIPATIVA,PRESTAÇÃO DE CONTAS AO CIDADÃO,154,NOVO,157,N/A,SMF,Qual a porcentagem do orçamento que a Sociedade Civil participa na sua definição,sem valor de referência,Não Informado,Não Informado,2020,5
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,155,NOVO,158,N/A,SMF,Porcentagem do gasto com pessoal em relação ao gasto total  (conforme conta 3.1.1.00.00.00 conforme dados do SICONFI do TCE-SC),sem valor de referência,Não Informado,Não Informado,2020,"62,63"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,156,NOVO,159,N/A,SMA,"Porcentagem mensal de horas falta sem atestado, em relação ao total de horas contratadas",sem valor de referência,Não Informado,Não Informado,2020,"0,35"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,157,NOVO,160,N/A,SMA,"Porcentagem mensal de horas falta com atestado, em relação ao total de horas contratadas",sem valor de referência,Não Informado,Não Informado,2020,"07,05"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,158,NOVO,161,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipal feitas por meio de pregão eletrônico,sem valor de referência,Não Informado,Não Informado,2020,"54,34"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,159,NOVO,162,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipais feitas por meio de pregão presencial,sem valor de referência,Não Informado,Não Informado,2020,"1,62"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,160,NOVO,163,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipais feitas por meio de tomada de preços,sem valor de referência,Não Informado,Não Informado,2020,"7,68"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,161,NOVO,164,N/A,SMLCP,"Porcentagem do valor das compras totais da administração pública por inexigibilidade, por contratação direta",sem valor de referência,Não Informado,Não Informado,2020,"2,27"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,162,NOVO,165,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipais em que são dispensadas licitações com base em lei especifica,sem valor de referência,Não Informado,Não Informado,2020,"9,83"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,163,NOVO,166,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipal feitas por meio de concorrência pública,sem valor de referência,Não Informado,Não Informado,2020,"18,28"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,165,118,168,9.2.2006,SMF/FNR,"Receita própria: Porcentagem da receita do governo municipal proveniente de tributos (tarifas, encargos e impostos) permitidos pela lei em relação à receita total.",Comparar com as metas da PMF,Não Informado,Não Informado,2020,60
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,166,119,169,N/A,SMF,Porcentagem das transferências totais recebidas de outros níveis de governo em relação a receita total.,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2020,"27,64"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,167,120,170,N/A,SMF,Porcentagem das transferências recebidas destinadas a usos específicos (pré-definidos) em relação as transferências totais,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2020,"12,59"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,168,121,171,N/A,SMF,Porcentagem das receitas de fontes externas ao governo municipal (excluindo-se receita própria e transferências) em relação a receita total,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2020,"20,45"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,169,122,172,N/A,SMF,Porcentagem das receitas próprias acrescidas as transferências sem fim definido em relação a receita total,≥ 80%,> 61%  e  < 80%,≤ 61%,2020,"60,19"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,170,NOVO,173,N/A,SMF,Porcentagem da variação anual da cota parte do ICMS,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2020,"0,47"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,171,NOVO,174,N/A,SMF,Porcentagem de variação anual da arrecadação do ISS,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2020,-6
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,172,NOVO,175,N/A,SMF,Porcentagem de variação anual da arrecadação do IPTU,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2020,"1,31"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,173,NOVO,176,N/A,SMF,Percentual da variação anual da arrecadação do ITBI,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2020,"11,08"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,174,NOVO,177,N/A,SMF,Porcentagem de variação da dívida ativa em relação ao ano anterior,< 0,0 - IPCA,> IPCA,2020,"18,09"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,GESTÃO DE COBRANÇAS,175,NOVO,178,N/A,SMF,Porcentagem de inadimplência do IPTU,sem valor de referência,Não Informado,Não Informado,2020,"29,63"
FISCAL,GESTÃO ADEQUADA DAS DESPESAS,GESTÃO DO GASTO PÚBLICO,QUALIDADE DO GASTO PÚBLICO,176,126,179,N/A,SMF (Siconfi-TCE/SC),Porcentagem dos gastos correntes em relação aos gastos totais,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2020,90
FISCAL,GESTÃO ADEQUADA DAS DESPESAS,GESTÃO DO GASTO PÚBLICO,QUALIDADE DO GASTO PÚBLICO,177,127,180,9.2.2005,SMF/FNR,Despesas de capital como porcentagem do total de gastos: Percentual de investimentos em ativo fixo (despesas de capital) em relação aos gastos totais,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2020,"16,27"
FISCAL,GESTÃO ADEQUADA DAS DESPESAS,GESTÃO DO GASTO PÚBLICO,QUALIDADE DO GASTO PÚBLICO,178,128,181,N/A,SMF,Taxa média de crescimento anual do gasto corrente: Porcentagem de variação no ano dos gastos correntes,< 0,0 - IPCA,> IPCA,2020,"-20,35"
FISCAL,GESTÃO ADEQUADA DAS DESPESAS,GESTÃO DO GASTO PÚBLICO,QUALIDADE DO GASTO PÚBLICO,179,L 1,182,N/A,SMF,Despesa de pessoal/Receita corrente líquida: percentual da depesas totais (salário + engargos + vales transporte e alimentação + plano de saúde) e de pessoal em relação a receita corrente líquida,"< 51,3%","51,3% a 54%",> 54%,2020,"48,68"
FISCAL,GESTÃO ADEQUADA DAS DESPESAS,GESTÃO DO GASTO PÚBLICO,QUALIDADE DO GASTO PÚBLICO,180,NOVO,183,N/A,SMF,Porcentagem das despesas com contratação de pessoal tercerizado (terceiros PJ + PF +  locação de mão de obra) em relação a receita total líquida.,sem valor de referência,Não Informado,Não Informado,2020,"3,33"
FISCAL,Gestao Adequada da Divida,Divida,SUSTENTABILIDADE DA DÍVIDA,181,131,184,9.2.2004,SMF/FNR,Crescimento do serviço da dívida: Porcentagem dos juros da dívida em relação a receita própria,< 5%,5% - 10%,> 10%,2020,"0,72"
FISCAL,Gestao Adequada da Divida,Divida,SUSTENTABILIDADE DA DÍVIDA,182,132,185,N/A,SMF,Crescimento da dívida: Porcentagem de crescimento da dívida (Emprestimos de curto e longo prazo),A taxa de crescimento real anual é negativa,A taxa de crescimento real anual está entre 0% e 2%,A taxa de crescimento real anual é superior a 2%,2020,-12
FISCAL,Gestao Adequada da Divida,Divida,LEI DE RESPONSABILIDADE FISCAL,183,L 2,186,N/A,SMF,Dívida consolidada líquida/Receita corrente líquida: Porcentagem da dívida consolidada líquida em relação a receita corrente líquida,< 50%,50% a 60%,> 60%,2020,"36,26"
FISCAL,Gestao Adequada da Divida,Divida,LEI DE RESPONSABILIDADE FISCAL,184,L 3,187,N/A,SMF,Operação de Crédito/Receita Corrente Líquida:Porcentagem do valor das operações de crédito contratadas no ano em relação a receita corrente líquida,Menor 10%,Entre 10 e 16%,Acima 16%,2020,"6,5"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,ÁGUA,COBERTURA DE ÁGUA,1,1,1,7.1.2001,CASAN/FNR,Porcentagem de pessoas com serviço de abastecimento de água potável em relação à população total do município,> 90%–100%,75%–90%,< 75%,2021,100
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,ÁGUA,EFICIÊNCIA NO USO DA ÁGUA,2,2,2,7.1.2005,CASAN/FNR,Quantidade total do consumo de água em litros por dia dividida pelo total da população. Inclui uso não doméstico.,120–200,80–120 ou 200–250,< 80 ou > 250,2021,"1,631"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,ÁGUA,EFICIÊNCIA NO SERVIÇO DE ABASTECIMENTO DE ÁGUA,3,3,3,N/A,CASAN,Média anual de horas/dia em que há o fornecimento contínuo de água.,> 20 h/dia,12–20 h/dia,< 12 h/dia,2021,"23,86"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,ÁGUA,EFICIÊNCIA NO SERVIÇO DE ABASTECIMENTO DE ÁGUA,4,4,4,7.1.2004,CASAN/FNR,Qualidade da água: Porcentagem do número total de testes conformes em relação ao número total de testes de qualidade de água tratada realizados.,> 97%,90%–97%,< 90%,2021,"95,87"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,ÁGUA,EFICIÊNCIA NO SERVIÇO DE ABASTECIMENTO DE ÁGUA,5,5,5,7.1.2006,CASAN/FNR,Água não contabilizada = Índice de perdas na distribuição de água.,0%–30%,30%–45%,> 45%,2021,"43,8"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,ÁGUA,EFICIÊNCIA NO SERVIÇO DE ABASTECIMENTO DE ÁGUA,6,6,6,N/A,SDE/SEMA,Número remanescente de anos de saldo hídrico positivo (volume de água disponível dividido pelo consumo anual real (faturado + perdido).,> 10,5–10,< 5,2021,85
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,SANEAMENTO E DRENAGEM,COBERTURA DE SANEAMENTO,7,7,7,N/A,CASAN,Porcentagem de moradias com ligação ao sistema de esgoto,> 75%,75%–60%,< 60%,2021,"68,89"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,SANEAMENTO E DRENAGEM,TRATAMENTO DE ÁGUA RESIDUÁRIAS,8,8,8,N/A,CASAN,Porcentagem de águas residuais ou efluente (águas de esgoto) tratadas: total de m³ de águas residuais que entram anualmente nas estações de tratamento dividido pelo total de m³ de água faturadas.,> 60%,40%–60%,< 40%,2021,"65,07"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,SANEAMENTO E DRENAGEM,EFETIVIDADE DA DRENAGEM,9,9,9,N/A,SMSP,Porcentagem anual de moradias afetadas por inundações intensas decorrentes de transbordamentos dos sistemas de drenagem e esgoto e de inundações causadas por rios e marés.,"< 0,5%","0,5–3",> 3%,2021,9
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,COBERTURA COLETA DE RESÍDUOS SÓLIDOS,10,10,10,N/A,COMCAP,Porcentagem das moradias com coleta regular de resíduos sólidos.,90%–100%,80%–90%,< 80%,2021,100
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,VOLUME DE RESIDUOS SÓLIDOS,11,L 5,11,N/A,COMCAP,"Toneladas totais de resíduos sólidos recolhidos (lixo convencional, coleta seletiva, lixo hospitalar, lixo pesado).",Sem valor de referência,Não Informado,Não Informado,2021,"198,945"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,VOLUME DE RESIDUOS SÓLIDOS,12,NOVO,12,N/A,COMCAP,"Quantidade (kg) de resíduos sólidos coletados por habitante, por dia (população projetada IBGE)","≤ 1,0","1,01 - 1,5",">1,5",2021,"01,05"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,DISPOSIÇÃO FINAL DOS RESÍDUOS SÓLIDOS,13,11,13,7.3.2005,COMCAP/FNR,Porcentagem de resíduos sólidos municipais depositados em aterros sanitários,<35%,36%- 50%,> 50%,2021,"93,27"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,DISPOSIÇÃO FINAL DOS RESÍDUOS SÓLIDOS,14,12,14,N/A,COMCAP,Vida remanescente útil das instalações de aterro sanitário,> 8,5–8,< 5,2021,16
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,TRATAMENTO DOS                                                                    RESÍDUOS SÓLIDOS,15,14,15,N/A,COMCAP,Porcentagem de resíduos sólidos municipais compostados pela Prefeitura,> 20%,5%–20%,< 5%,2021,"0,91"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,TRATAMENTO DOS                                                                    RESÍDUOS SÓLIDOS,16,15,16,7.3.2004,COMCAP/FNR,Porcentagem de resíduos sólidos separados e classificados para reciclagem,> 25%,15%–25%,< 15%,2021,"3,76"
AMBIENTAL,MANEJO AMBIENTAL E CONSUMO DOS RECURSOS NATURAIS,GESTÃO DE RESÍDUOS  SÓLIDOS,TRATAMENTO DOS                                                                    RESÍDUOS SÓLIDOS,17,16,17,7.3.2006,COMCAP/FNR,Porcentagem de resíduos sólidos tratados em usinas de geração de energia a partir de resíduos em relação ao total de resíduos sólidos produzidos.,> 20 %,10%- 19%,< 10%,2021,0
